id,name,published_at,url,area_name,salary_from,salary_to,salary_currency,employer_name,employer_url,snippet_requirement,snippet_responsibility,address_raw,address_lat,address_lng,address_metro_station_name
76380086,Старший системный аналитик (департамент разработки ИТ продуктов),2023-03-22T11:28:43+0300,https://hh.ru/vacancy/76380086,Москва,,,,билайн,https://api.hh.ru/employers/4934,"Представление об интеграции процессов, организационном построении и потоках данных. Умение эффективно работать с неструктурированной информацией, обрабатывать большие массивы информации приветствуется.",Анализ требований на разработку решения по трансферу данных. Описание бизнес-процессов и функций. Подготовка и согласовании БТ и ФТ с...,,,,
78286979,"Solution Architect / Presales Expert (BI,Data Governance, Data Quality, Big Data,Machine Learning)",2023-03-20T14:50:38+0300,https://hh.ru/vacancy/78286979,Москва,,,,КОРУС Консалтинг,https://api.hh.ru/employers/675,Навыки проектирования высоконагруженных и отказоустойчивых платформ данных. Опыт работы в качестве архитектора решений или presale-консультанта от 2-х лет. ,Проработка архитектур комплексных решений в части платформ и хранилищ данных. Разработка нефункциональных требований и сопровождение их реализации. Участие во внешних...,,,,
72893267,Руководитель бизнес-анализа,2023-03-20T21:08:13+0300,https://hh.ru/vacancy/72893267,Москва,,,,Группа Самолет,https://api.hh.ru/employers/1102601,Наличие управленческого опыта в командах дата или системных аналитиков. Обязательное наличие практического опыта проведения систематического бизнес-анализа в таких отраслях...,"Построение логики формирования витрин данных, отчетов, выстраивание логики работы аналитических продуктов. Инициализация процесса загрузки данных из новых источников. Подготовка данных...",,,,
78415684,Продуктовый аналитик,2023-03-22T15:54:11+0300,https://hh.ru/vacancy/78415684,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"BI ClikSense (научим, если есть желание).","Проверка гипотез, проведение АВ тестирований новых продуктов,. ∙ Проведение масштабной аналитики для поиска инсайтов и трендов развития бизнеса, новых решений...",,,,
76234832,Web / Продуктовый аналитик,2023-03-21T16:14:18+0300,https://hh.ru/vacancy/76234832,Москва,,,,ПОЛЕ.РФ,https://api.hh.ru/employers/5188406,"Опыт работы web аналитиком от 2 лет. Cвободное владение основными инструментами web аналитики ЯМ, GA, GTM, DataLayer. Владение любым BI...","Создавать дашборды на основе систем web - аналитики по необходимым метрикам, визуализировать данные, регулярно их актуализировать. Анализировать поведение пользователей и результативность...",,,,
78373180,Разработчик ETL(Hadoop),2023-03-21T17:36:51+0300,https://hh.ru/vacancy/78373180,Москва,,,,"Иннотех, Группа компаний",https://api.hh.ru/employers/4649269,"...процессов по наполнению данными Data Lake, формирование витрин данных на Hadoop желателен. Опыт решения ETLdata engineering задач. ",Оптимизация конвейера данных и ETL-процессов для поддержания процессов проверки качества данных. Контейнеризация процессов загрузкивыгрузки данных в Data Lake.,,,,
78366685,Продуктовый аналитик VAS (Value Added Services),2023-03-21T15:41:20+0300,https://hh.ru/vacancy/78366685,Москва,,,,СберМаркет,https://api.hh.ru/employers/1272486,Понимание бизнес-метрик. Опыт работы с Tableau. Выстраивание эффективных процессов взаимодействия аналитики и продукта. Мышление гипотезами и MVP продуктов: генерим...,"...на них аналитику. Генерить гипотезы новых продуктов, приносящих дополнительное Value партнерам, и проверять их на данных. Проводить исследования данных для...",,,,
78306430,Python Backend Developer / Data Engineer,2023-03-20T18:43:49+0300,https://hh.ru/vacancy/78306430,Москва,,250000.0,RUR,DataGo!,https://api.hh.ru/employers/9035637,"Наличие опыта разработки на Python (Pandas, Numpy), с асинхронным стэком в частности (FastAPI, asyncio, aiohttp) – от 2-ух лет. ",Разрабатывать и улучшать наш продукт – стриминг данных – с помощью FastAPI; Сервис высоконагруженный – около 4000 RPS. Работать с интеграциями – разрабатывать коннекторы...,,,,
78329582,IT Специалист/Data Science Engineer,2023-03-21T09:15:52+0300,https://hh.ru/vacancy/78329582,Москва,,,,Цемрос,https://api.hh.ru/employers/2222,Опыт реализации не менее 2-3 проектов по машинному обучению иили предиктивной аналитике. Опыт разработки моделей машинного обучения для...,"Участие в сборе требований от бизнес заказчиков. Разработка моделей и алгоритмов, оптимизирующих процессы работы по ключевым производственным переделам цементных предприятий. ","Москва, Верейская улица, 29с34",55.709779,37.438547,Кунцевская
78406445,Главный аналитик Machine Learning (Python/SAS),2023-03-22T13:38:40+0300,https://hh.ru/vacancy/78406445,Москва,,,,Ингосстрах,https://api.hh.ru/employers/4309,"...статистического анализа данных и ML. Опытный пользователь ПО: Python, SQLCognos, Excel (VBA), работа с большим массивом данных, построение тарифных...","Разработка тарифных и скоринговых моделей по розничным видам страхования Python. Систематический анализ портфеля розничного блока: подготовка отчетов по убыточности, среднему...","Москва, Рочдельская улица, 15с35",55.75671,37.562542,
78272278,Senior Data Scientist,2023-03-20T12:35:35+0300,https://hh.ru/vacancy/78272278,Москва,,,,ОКБ,https://api.hh.ru/employers/2129243,"...одного года в области аналитики и моделирования. Уверенный уровень работы с реляционными СУБД и корпоративными хранилищами данных – SQL (Oracle, MSSQL...","Постоянное совершенствования аналитических механизмов, используемых в розничных продуктах ОКБ (создание и прокачка умных мозгов «под капотом» наших сервисов). ","Москва, Шлюзовая набережная, 4",55.731551,37.644261,Павелецкая
75616684,Бизнес-аналитик (Middle),2023-03-21T13:30:24+0300,https://hh.ru/vacancy/75616684,Москва,,,,Тинькофф,https://api.hh.ru/employers/78638,"Опыт работы бизнес- иили системным аналитиком в продуктовой команде IT-компании (банки, финтех) или в стратегическом консалтинге от 1...",Участие в тестировании совместно с бизнес-заказчиками. Взаимодействие с архитекторами и системными аналитиками по доработкам систем. Наглядное предоставление данных о...,"Москва, Головинское шоссе, 5",55.84024,37.492024,Водный стадион
77659078,Аналитик-разработчик Oracle Hyperion,2023-03-21T17:00:42+0300,https://hh.ru/vacancy/77659078,Москва,,,,билайн,https://api.hh.ru/employers/4934,"Опыт внедрения программных продуктов семейства Hyperion (Hyperion Planning, Hyperion Financial Management, Financial Data Management) версии не ниже 11 и опыт...","Поддержка работоспособности системы, участие в доработках и развитии системы бюджетирования группы Veon, оказание поддержки уровня 2 и 3 линии.",,,,
77953315,Ведущий системный аналитик,2023-03-22T09:53:44+0300,https://hh.ru/vacancy/77953315,Москва,250000.0,,RUR,Автомакон,https://api.hh.ru/employers/839098,"Опыт работы по специальности не менее 3 лет. Знание языков моделированияописания процессов (PlantUML, ER, BPMN). Опыт работы с MS...","Пример задачи: выбор методологии логирования всех пользовательский действий. Участие в проектирование баз данных. Составление документации (технические задания, ПМИ, пояснительные записки...",,,,
73591237,Data analyst / Аналитик данных,2023-03-20T18:15:53+0300,https://hh.ru/vacancy/73591237,Москва,,,,IQnergy,https://api.hh.ru/employers/2152712,"Знаешь современные методы анализа данных, в т.ч. анализа и прогнозирование временных рядов, методы классификации. У тебя техническое образование: МФТИ...",Быстрые итерации (релизы раз в 2 недели). Обсуждение и тестирование гипотез совместно с клиентом. Проверка качества кода (code review). ,"Москва, Московское центральное кольцо, станция Верхние Котлы",55.69008,37.618767,Верхние Котлы
75773535,Аналитик,2023-03-17T21:49:02+0300,https://hh.ru/vacancy/75773535,Москва,,,,Mediascope,https://api.hh.ru/employers/2739341,"Понимание веб-технологий, знание как работают счетчики и сервисы аналитики для веба и мобильных приложений. Самостоятельный опыт работы с аналитическими...",Постановка задач разработчикам на импорт данных в платформу больших данных. Контроль результата и контроль качества данных. Участие в качестве экспертов...,"Москва, улица Двинцев, 12к1Б",55.796764,37.599013,Марьина Роща
77889560,Аналитик BI (Optimacros),2023-03-22T12:48:36+0300,https://hh.ru/vacancy/77889560,Москва,,,,Мэврика,https://api.hh.ru/employers/3169763,"Желателен опыт моделирования в Optimacros или Anaplan, Cognos, Planning Analytics и SAP IBP и BI. С опытом участия в проектах...","Моделирование - создание различных блоков моделей планирования. Создания центров мастер-данных, логик и механизмов расчетов. Оптимизация бизнес-процессов Заказчика. ","Москва, Большая Новодмитровская улица, 23",55.801996,37.584586,Дмитровская
77318233,Специалист по данным,2023-03-21T11:00:40+0300,https://hh.ru/vacancy/77318233,Москва,,,,Багерстат Рус,https://api.hh.ru/employers/4056324,"Опыт работы от 3-х лет аналитиком, специалистом по данным, инженером данных. Опыт работы с: СУБД MS SQL, языками SQL...",...аналитики. Развитие отчетности в системе по ТЗ аналитиков и экспертов. Развитие корпоративной ИТ платформы аналитики. Ведение высокоуровневой документации. Популяризация аналитики...,,,,
77030045,Аналитик,2023-03-15T17:31:14+0300,https://hh.ru/vacancy/77030045,Москва,,210000.0,RUR,Онлайн-школа Тетрика,https://api.hh.ru/employers/3731347,,"Мы – онлайн-школа Тетрика. Помогаем малышам влиться в учёбу и подготовиться к поступлению в первый класс, школьникам подтянуть оценки и...","Москва, Нижняя Сыромятническая улица, 10с2",55.752242,37.671184,Курская
76159551,Data Analyst,2023-03-13T11:19:36+0300,https://hh.ru/vacancy/76159551,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,Опыт работы аналитиком данных или Big Data аналитиком. Знание современных инструментов описания процессов. Высокий уровне знания SQL. Знание RESTSOAP. ,"Исследование данных и процессов различных систем источников Data Linage. Участие в формирование требований по сбору, хранению и распространению фактического Data...",Москва,55.753215,37.622504,
77415912,Риск-аналитик (SQL),2023-03-20T10:52:45+0300,https://hh.ru/vacancy/77415912,Москва,,,,ГРИНМАНИ,https://api.hh.ru/employers/2081323,"Опыт работы в области анализа данных с применением SQL, Python от 1,5 лет. Опыт работы в аналитике или моделировании...",Разработка и тестирование новых скор-карт. Тестирование новых источников данных для оценки клиентов. Регулярный анализ качества сформированного кредитного портфеля. ,,,,
77952727,Младший аналитик,2023-03-13T09:47:38+0300,https://hh.ru/vacancy/77952727,Москва,,,,GlowByte,https://api.hh.ru/employers/64474,"Навыки владения процедурными языками СУБД (PLSQL, T-SQL). Навыки в написании сложных запросов SQL. Базовое понимание физической модели данных...","Систем интеллектуального анализа данных. Участие в интервьюировании бизнес- и ИТ-подразделений заказчика. Исследование источников данных, формирование требований к выгрузкам данных...","Москва, Нижний Сусальный переулок, 5с19",55.759218,37.665704,Курская
78135656,Продуктовый аналитик/Аналитик данных,2023-03-16T12:57:27+0300,https://hh.ru/vacancy/78135656,Москва,,,,Ростелеком,https://api.hh.ru/employers/2748,"Имеет опыт работы в роли Продуктового аналитика или Аналитика данных не менее 3 лет. Умеет выполнять работу самостоятельно«руками», умеет...","Анализировать полученные в процессах исследования продуктов данные, поддерживать data-driven подход к принятию решений, участвовать в интерпретации данных. ","Москва, проспект Вернадского",55.681656,37.515335,Проспект Вернадского
78357091,Старший Аналитик больших данных,2023-03-21T13:37:21+0300,https://hh.ru/vacancy/78357091,Москва,,,,билайн,https://api.hh.ru/employers/4934,Опыт работы аналитиком от 2 лет. Развитые коммуникативные навыки и системное мышление. Опыт сбора и фиксации требований от бизнес-заказчика...,"Сбор, анализ и разработка (уточнение и детализация) требований заказчика. Моделирование и верификация требований. Разработка проектных документов на основе требований. ",,,,
77541047,Аналитик данных / Data analyst,2023-03-10T18:24:34+0300,https://hh.ru/vacancy/77541047,Москва,,,,СберМегаМаркет,https://api.hh.ru/employers/2804795,"Опыт взаимодействия с командой разработки по забору данных в КХД. Профессиональный пользователь Excel и SQL (join, группировки, оконные функции, чтение...",Аналитическая поддержка коллег по показателям коммерции в направлении работы с продавцами и ассортиментной аналитики. Финансовый анализ продавцов. Взаимодействие с внутренними...,,,,
78014604,Аналитик данных,2023-03-14T09:29:16+0300,https://hh.ru/vacancy/78014604,Москва,,,,WILDBERRIES,https://api.hh.ru/employers/87021,"Cильный SQL и умение самостоятельно отбирать необходимые данные. Умение критически мыслить, формулировать и проверять гипотезы, делать выводы. Способность предлагать план...","Сравнение данных из разных источников, подготовка витрин данных. Подготовка ad-hoc отчетов. Выстраивание ежедневного контроля и аналитики по эффективности бизнес...",,,,
77993971,Проджект-менеджер / Системный-аналитик в ИТ-продукт,2023-03-22T17:01:12+0300,https://hh.ru/vacancy/77993971,Москва,40000.0,,RUR,БСТ Менеджмент-Консалтинг,https://api.hh.ru/employers/2724615,"Навыки анализа и визуализации данных. Коммуникативные навыки, грамотная речь. Опыт работы бизнес-аналитиком или системным аналитиком. Понимание принципов ML. ","Анализ клиентских данных для построения модели машинного обучения. Постановка задачи data-scientist’ам, анализ результатов, презентация клиентам. Управление разработкой моделей...","Москва, Замоскворецкая линия, метро Маяковская",55.769808,37.596192,
77972920,Junior Data Scientist в команду b2c,2023-03-13T13:06:25+0300,https://hh.ru/vacancy/77972920,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"...ML (CatBoost, GLM, Statsmodels, Pandas, pytorch). Знание принципов организации распределённых информационных систем и баз данных, приветствуется опыт работы со Spark.",Аналитика больших данных из разнородных источников. Разработка ML и SOTA DL-моделей предсказывающих поведение клиента. Построение пайплайнов обучения от сбора...,,,,
50293361,Аналитик данных (Data analyst),2023-03-09T14:39:25+0300,https://hh.ru/vacancy/50293361,Москва,,,,"Красное & Белое, розничная сеть",https://api.hh.ru/employers/1035394,"Опыт работы аналитиком от 2х лет. Аналогичная должность в ритейле и сфере FMSG. Навыки визуализации данных, умение наглядно представлять...","...данных. Своевременное отслеживание ошибок в структуре баз данных и внесение изменений, где это необходимо. Создание моделей расчета и анализа данных...","Москва, 1-й Красногвардейский проезд, 15",55.75052,37.539401,
76391927,Data Analyst,2023-03-13T12:22:15+0300,https://hh.ru/vacancy/76391927,Москва,,,,"DODO BRANDS (Dodo Pizza, Drinkit, Doner 42)",https://api.hh.ru/employers/1520838,Опыт работы Data Analyst не менее 2 лет (с решением схожих задач). Техническое образование. Умение писать sql-запросы (в любом...,"Строить отчеты, дашборды. Заниматься построением прогнозов различных метрик. Драйвить data-driven культуру в компании через обучение коллег и поиск новых...","Москва, улица Ленинская Слобода, 19с7",55.707796,37.650388,Автозаводская
77229824,Аналитик DWH,2023-03-20T17:21:50+0300,https://hh.ru/vacancy/77229824,Москва,,,,Самокат (ООО Умное пространство),https://api.hh.ru/employers/5488399,"Практические навыки применения методологий моделирования данных Data Vault, Dimensional Model. Знания в области РСУБД и MPP-систем. Отличное знание SQL. ",Создание и развитие модели данных EDW. Анализ и профилирование данных. Проработка бизнес-требований к витринам и подготовка документации.,,,,
77906115,Специалист по анализу данных (Data scientist) (проект R&D),2023-03-10T15:55:04+0300,https://hh.ru/vacancy/77906115,Москва,100000.0,400000.0,RUR,Кадровый центр Сотрудничество,https://api.hh.ru/employers/4006650,"Квалификация: Высшее образований в области математики, статистики, процессов управления или смежной области. Опыт работы в области data science от 3...",Быть в курсе трендов и существующих решений в области машинного обучения. Инструменты анализа и визуализации данных: Библиотека для анализа данных...,,,,
77821028,Data analyst,2023-03-09T11:53:31+0300,https://hh.ru/vacancy/77821028,Москва,,,,Сравни,https://api.hh.ru/employers/560786,Опыт визуализации данных в Power BI. Опыт в финтехе или e-commerce.,"Разобраться в устройстве аналитике, хранении данных, типах монетизации. Поддерживать и развивать верхнеуровневую аналитику и отчетность для инвесторов. Отвечать за своевременную...","Москва, бульвар Энтузиастов, 2",55.746405,37.682592,Площадь Ильича
78328775,Middle Product Analyst,2023-03-21T09:02:50+0300,https://hh.ru/vacancy/78328775,Москва,,,,Deus Craft,https://api.hh.ru/employers/919498,Умение строить графики и визуализировать данные (TableauGoogle Data Studioдругое). Знание принципов работы с HADI. Умение декомпозировать сложные задачи...,"Сопровождать запуски новых фичей, участвовать в выборе метрик для них, помогать со сбором данных. Разработка и развитие системы отчетовметрик...",,,,
68280983,Продуктовый аналитик в Финтех,2023-03-22T14:27:20+0300,https://hh.ru/vacancy/68280983,Москва,,,,Яндекс,https://api.hh.ru/employers/1740,Знаете алгоритмы и структуры данных.,...и AB-тестирования до прогнозного моделирования и антифрода. А еще — создавать понятные дашборды и выстраивать потоки нужных для аналитики данных.,,,,
78418980,Data engineer/Analyst DWH (Автоматизация управленческой отчётности),2023-03-22T16:48:17+0300,https://hh.ru/vacancy/78418980,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"Аналитический склад ума, внимательность при работе с данными, умение прослеживать закономерности и связи. Умение делать выводы на основе данных, интерпретировать...","Построение и сопровождение витрин с расчетами метрик эффективности. Обеспечение качества данных, включая формирование требований к качеству, мониторинг, анализ, устранение причин...","Москва, Кутузовский проспект, 32к1",55.741338,37.531127,Кутузовская
78105522,Продуктовый аналитик (удаленно),2023-03-15T18:40:59+0300,https://hh.ru/vacancy/78105522,Москва,140000.0,200000.0,RUR,Группа компаний МЕДСИ,https://api.hh.ru/employers/106571,"...базами данных. Опыт работы с веб-аналитикой (Яндекс Метрика, Google Analytics) или с BI системами. Опыт работы в Google Data...","Настраивать и контролировать сбор данных, строить сквозную web&mobile аналитику. Анализировать поведение пользователей на сайте и в мобильном приложении. ",,,,
76754279,Аналитик данных / Data Insight Analytic,2023-03-09T09:02:50+0300,https://hh.ru/vacancy/76754279,Москва,220000.0,,RUR,Alta Personnel,https://api.hh.ru/employers/132302,"Опыт работы в области анализа больших данных от 3х лет (опыт разработки и оптимизации данных). Глубокое знание Hadoop, Spark...",Моделировать рыночную ситуации и получать информацию на основе анализа данных. Разрабатывать и внедрять новые подходы к Data MiningMachine Learning...,,,,
76700906,Data Analyst/Аналитик отчётности,2023-03-09T10:21:10+0300,https://hh.ru/vacancy/76700906,Москва,130000.0,,RUR,BestDoctor,https://api.hh.ru/employers/2730772,Знание Python будут преимуществом. Разбираешься в финансовой сфере - опыт работы в банкахфинтехе будет большим плюсом. Опыт работы системным аналитиком...,"Повышать качество данных совместно с командой DWH. Тесно взаимодействовать с другими аналитиками, отделом разработки, Data engineering, андеррайтинга и финансами. ","Москва, Вятская улица, 27с15",55.796663,37.581191,Савёловская
77720409,Инженер данных / Data Engineer,2023-03-22T15:36:59+0300,https://hh.ru/vacancy/77720409,Москва,,,,НефтеТрансСервис,https://api.hh.ru/employers/132654,"...разработчика, аналитика или инженера данных. Знание TSQL, DML. Умение анализировать и доработать чужой код. Знание основ построения хранилищ данных. ",Подготовка ETLELT пакетов для загрузки данных. Развитие и сопровождение контроля качества данных. Документация разрабатываемых продуктов. Развитие и сопровождение MDX...,,,,
76151297,Middle Data Analyst,2023-03-14T15:01:37+0300,https://hh.ru/vacancy/76151297,Москва,,120000.0,RUR,Центр экономики инфраструктуры,https://api.hh.ru/employers/1743148,"Опыт с Excel на продвинутом уровне (сложные формулы, впр, сводные таблицы, работа с массивами данных, макросы VBA). Опыт работы с...","Сбор, обработка и анализ больших массивов информации. Разработка экономико-математических моделей, методик и алгоритмов, в том числе в сфере эконометрического...","Москва, улица Гиляровского, 57",55.78728042428379,37.63179806613107,Проспект Мира
77770808,Младший аналитик данных / Junior Data Analyst,2023-03-07T16:01:16+0300,https://hh.ru/vacancy/77770808,Москва,,,,Ventra,https://api.hh.ru/employers/1838,Навыки в написании сложных запросов SQL. Понимание базовой обработки данных на Python. Понимание основ визуализации данных. Jedi-техники в Excel...,"Взять на себя часть задач продуктового аналитика (подсчет метрик продукта, тестирование). Участвовать в подготовке и проведении АБ тестов. ",,,,
77657824,Системный аналитик,2023-03-21T16:35:38+0300,https://hh.ru/vacancy/77657824,Москва,100000.0,250000.0,RUR,Автомакон,https://api.hh.ru/employers/839098,"Обязательное знание SQL, умение формировать запросы в SQL. Завершенные проекты по разработке программных продуктов с нуля в качестве аналитика.","Написание ТЗ на разработку, интеграцию систем, управление движением данных. Постановка задач разработчикам, участие в тестировании и выходном контроле. ",,,,
78124640,Маркетинговый аналитик,2023-03-22T10:49:38+0300,https://hh.ru/vacancy/78124640,Москва,,,,ФЛАУВАУ,https://api.hh.ru/employers/5063336,"Опыт работы с сырыми данными raw webapp data, cost data. Опыт построения сквозной аналитики. Хороший математический аппарат (мат статика...",...на основе имеющихся данных. Переатрибуция верхнеуровневых показателей в витринах данных. Поиск проблем и точек роста на основании данных. ,"Москва, проспект Мира, 3с3",55.773444,37.63164,Сухаревская
76700806,Data Analyst (отдел Клиники),2023-03-09T10:21:02+0300,https://hh.ru/vacancy/76700806,Москва,150000.0,,RUR,BestDoctor,https://api.hh.ru/employers/2730772,Знание Python будут преимуществом. Опыт data science или желание развиваться в машинном обучении будет преимуществом.,"...основе данных, внедрять data-driven подход при разработке новых процессов. Лидировать методологии расчета метрик. Создавать ML-модели для кластеризации данных...","Москва, Вятская улица, 27с15",55.796663,37.581191,Савёловская
76969784,Data analyst (middle/senior),2023-03-16T10:41:20+0300,https://hh.ru/vacancy/76969784,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"...данных, в том числе с базами данных (sql). — Уверенное знание python для задач DA. — Уверенное знание статистики и продуктовой аналитики. — ",Проведение АБ экспериментов. — Разработка инструментов аналитики и визуализации данных. — Поиск точек роста качества классификации. — Разработка дизайна экспериментов и тестирование...,"Москва, Кутузовский проспект, 32к1",55.741404,37.531559,Кутузовская
76536709,Data Scientist (LTV),2023-03-22T11:32:26+0300,https://hh.ru/vacancy/76536709,Москва,,,,билайн,https://api.hh.ru/employers/4934,"Умение переложить бизнес-задачу на язык анализа данных, подобрать соответствующий алгоритм с учетом требований и ограничений, интерпретировать результат. ",Основные задачи: Решение бизнес-задач с помощью анализа данных и машинного обучения. Статистический анализ и обработка данных. Построение и валидация...,,,,
78031729,Middle Data Analyst (Качество поиска),2023-03-14T12:18:54+0300,https://hh.ru/vacancy/78031729,Москва,,,,WILDBERRIES,https://api.hh.ru/employers/87021,"SQL, Phyton. Опыт работы с данными. Опыт применения NLP или интерес к этой области будет большим плюсом. Уверенные знания математики...","Сбор и анализ данных, обнаружение точек роста поиска и различных аномалий. Работа с данными, идущими от пользователей - запросами, трафиком и...",,,,
74046414,Data Analyst,2023-03-10T21:09:09+0300,https://hh.ru/vacancy/74046414,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"...в Hadoop (Hive, Spark), PostgreSQL. Опыт построения ETL пайпланов. Понимание методов и подходов машинного обучения. Опыт реализации контролей качества данных.","Подготовка прототипов витрин данных для внутренней отчетности. Активное участие в переходе на новую архитектуру хранения данных. Сбор, анализ, и согласование...","Москва, Кутузовский проспект, 32к1",55.741338,37.531127,Кутузовская
77297305,Аналитик по планированию продуктов,2023-03-20T17:28:48+0300,https://hh.ru/vacancy/77297305,Москва,,,,Яндекс,https://api.hh.ru/employers/1740,"Есть опыт подготовки аналитики для бизнес-заказчиков с использованием моделирования данных, создание прогнозных моделей временных рядов. Умеете в краткие сроки...","Отслеживать динамику ключевых метрик, улучшать продуктовое прогнозирование в различных срезах (клиенты, менеджеры, инвентарь и др.). На основе данных вырабатывать рекомендации...",,,,
77726700,Бизнес-аналитик,2023-03-21T15:20:26+0300,https://hh.ru/vacancy/77726700,Москва,,,,билайн,https://api.hh.ru/employers/4934,"Высшее образование; специализация: телекоммуникации и связьфинансыIT. Продвинутые знания и опыт работы с : SQL (вложенные запросы, оконные функции, join...",Cбор и обработка данных с целью бюджетированияпрогнозированияанализа план-факта. Оптимизация методологии сборахраненияпередачи данных без потери качества. ,,,,
72054128,Data Engineer,2023-03-22T11:40:39+0300,https://hh.ru/vacancy/72054128,Москва,,,,Вкусно — и точка,https://api.hh.ru/employers/2624085,Опыт работы в роли дата-инженера аналитика данных в продуктовых командах либо опыт участия в проектах построения DWH и Data...,Профилирование и очистка данных. Разработка скриптов трансформации данных. Разработка интеграционного взаимодействия (REST API). Подготовка витрин данных и поставка данных для...,"Москва, Валовая улица, 26",55.730639,37.62819,Добрынинская
77697283,Аналитик данных / Data engineer,2023-03-22T14:13:51+0300,https://hh.ru/vacancy/77697283,Москва,,,,Благо Кредит,https://api.hh.ru/employers/1617273,"Опыт построения моделей данных в Tabular и знание ключевых принципов. Моделирования данных. Знание DAX, M Code будет плюсом. ",...витрин данных и мониторинга их качества. Постановка задач по обогащению хранилища данных. Построение и администрирование моделей данных. Подготовка аналитики по...,,,,
77847286,Data analyst middle,2023-03-09T17:02:38+0300,https://hh.ru/vacancy/77847286,Москва,,,,Лига Цифровой Экономики,https://api.hh.ru/employers/2733062,Навыки создания аналитической и технической документации. Опыт проектирования моделей данных от физических (сырых) к логическим (преобразованным). Знание SQL (сложные запросы...,"Проектирование функциональных требований. Разработка витрин данных. Консультации по наличию данных в витринах, по качеству и категоризации данных. Обеспечение коммуникаций внутри...",,,,
77766901,Data analyst / Аналитик данных,2023-03-07T14:51:38+0300,https://hh.ru/vacancy/77766901,Москва,,,,Леруа Мерлен,https://api.hh.ru/employers/8582,Опыт работы с базами данных (ClickHouse BigQuery Greenplum). Знание SQL (сложные запросы). Опыт работы с Airflow. Уверенное владение PowerBI. ,"Работа с базами данных (построение витрин, автоматизация выгрузок). Помощь в проведении AB тестов, оценка длительности и анализ результатов (с...","Москва, проспект Лихачёва, 15",55.699807,37.644612,Автозаводская
78258194,Business/System Analyst (DWH),2023-03-20T10:13:53+0300,https://hh.ru/vacancy/78258194,Москва,,,,Kept (Кэпт),https://api.hh.ru/employers/201,"Опыт работы по улучшению качества данных. Навыки работы в инструментах контроля качества данных. Работа в команде с методологами, аналитиками, разработчиками...","Исследование источников данных, формирование требований к выгрузкам данных. Формализация бизнес-требований и технических требований. Проектирование архитектуры данных  участие в принятии...",,,,
77766765,Product Manager (Data Science),2023-03-22T14:47:45+0300,https://hh.ru/vacancy/77766765,Москва,4000.0,,USD,Luxemo Limited,https://api.hh.ru/employers/9351059,"Системный подход и ориентир на результат, который можно подтвердить цифрами. Знание Python 3 (async, SQL alchemy). SQL. Знание основ ML...",Формирование и развитие команды ML с нуля. Исследование данных из множества источников с целью формулирования гипотез. Разработка и внедрение моделей...,,,,
77886018,Data analyst,2023-03-10T12:30:44+0300,https://hh.ru/vacancy/77886018,Москва,,,,Ростелеком,https://api.hh.ru/employers/2748,Уверенные знания SQL на уровне запросов и анализа моделей данных. Знание принципов построения БД и Хранилищ данных. Знание ETL принципов...,...с бизнес-аналитиками. Проектирование логической модели данных КХД (детальный слой и витрины данных). Проектирование ETL-процессов интеграции данных с различными...,Москва,55.753215,37.622504,
77708508,Старший аналитик-разработчик в команду офлайн-метрик поиска,2023-03-21T11:23:09+0300,https://hh.ru/vacancy/77708508,Москва,,,,Яндекс,https://api.hh.ru/employers/1740,Знакомы с принципами работы краудсорс-платформ. Хотите руководить командой. Имеете опыт математического моделирования реальных процессов.,Разрабатывать офлайн-метрики качества поиска. Анализировать процессы сбора и агрегации краудсорс-разметки. Контролировать качество собираемых данных.,,,,
